PlayerID,Name,College,Draft_Year,Age,Height,Weight,Draft_Decade
300000,Dennis Rodman,Southeastern Oklahoma State,1986,36.0,198.12,99.79024,1980s
300001,Dwayne Schintzius,Florida,1990,28.0,215.9,117.93392,1990s
300002,Earl Cureton,Detroit Mercy,1979,39.0,205.74,95.25432,1970s
300003,Ed O'Bannon,UCLA,1995,24.0,203.2,100.697424,1990s
300004,Ed Pinckney,Villanova,1985,34.0,205.74,108.86208,1980s
300005,Eddie Johnson,Illinois,1981,38.0,200.66,97.52228000000001,1980s
300006,Eddie Jones,Temple,1994,25.0,198.12,86.18248,1990s
300007,Elden Campbell,Clemson,1990,28.0,213.36,113.398,1990s
300008,Eldridge Recasner,Washington,1992,29.0,193.04,86.18248,1990s
300009,Elliot Perry,Memphis,1991,28.0,182.88,72.57472,1990s
300010,Elmer Bennett,Notre Dame,1992,27.0,182.88,77.11064,1990s
300011,Elmore Spencer,Nevada-Las Vegas,1992,27.0,213.36,122.46983999999999,1990s
300012,Emanual Davis,Delaware State,Undrafted,28.0,195.58,87.996848,Undrafted
300013,Ennis Whatley,Alabama,1983,34.0,190.5,80.28578399999998,1980s
300014,Eric Leckner,Wyoming,1988,31.0,210.82,120.20188,1980s
300015,Eric Mobley,Pittsburgh,1994,27.0,210.82,106.59411999999999,1990s
300016,Eric Montross,North Carolina,1994,25.0,213.36,122.46983999999999,1990s
300017,Eric Murdock,Providence,1991,29.0,185.42,86.18248,1990s
300018,Eric Piatkowski,Nebraska,1994,26.0,200.66,97.52228000000001,1990s
300019,Eric Snow,Michigan State,1995,24.0,190.5,90.7184,1990s
300020,Eric Williams,Providence,1995,24.0,203.2,99.79024,1990s
300021,Erick Dampier,Mississippi State,1996,21.0,210.82,120.20188,1990s
300022,Erick Strickland,Nebraska,Undrafted,23.0,190.5,95.25432,Undrafted
300023,Ervin Johnson,New Orleans,1993,29.0,210.82,111.13004,1990s
300024,Duane Ferrell,Georgia Tech,Undrafted,32.0,200.66,97.52228000000001,Undrafted
300025,Duane Causwell,Temple,1990,29.0,213.36,108.86208,1990s
300026,Doug West,Villanova,1989,30.0,198.12,99.79024,1980s
300027,Doug Overton,La Salle,1991,27.0,190.5,86.18248,1990s
300028,Dell Demps,Pacific,Undrafted,27.0,190.5,92.98635999999999,Undrafted
300029,Dennis Scott,Georgia Tech,1990,28.0,203.2,106.59411999999999,1990s
300030,Derek Fisher,Arkansas-Little Rock,1996,22.0,185.42,90.7184,1990s
300031,Derek Harper,Illinois,1983,35.0,193.04,93.439952,1980s
300032,Derek Strong,Xavier,1990,29.0,205.74,108.86208,1990s
300033,Derrick Alston,Duquesne,1994,24.0,210.82,102.0582,1990s
300034,Derrick Coleman,Syracuse,1990,30.0,208.28,117.93392,1990s
300035,Derrick McKey,Alabama,1987,30.0,205.74,92.98635999999999,1980s
300036,Detlef Schrempf,Washington,1985,34.0,208.28,106.59411999999999,1980s
300037,Devin Gray,Clemson,1995,25.0,200.66,108.86208,1990s
300038,Dexter Boney,Nevada-Las Vegas,Undrafted,27.0,193.04,83.91452,Undrafted
300039,Evric Gray,Nevada-Las Vegas,Undrafted,27.0,200.66,106.59411999999999,Undrafted
300040,Dickey Simpkins,Providence,1994,25.0,205.74,112.490816,1990s
300041,Dino Radja,None,1989,30.0,210.82,102.0582,1980s
300042,Dominique Wilkins,Georgia,1982,37.0,203.2,104.32616,1980s
300043,Don MacLean,UCLA,1992,27.0,208.28,106.59411999999999,1990s
300044,Don Reid,Georgetown,1995,23.0,203.2,113.398,1990s
300045,Donald Royal,Notre Dame,1987,31.0,203.2,98.88305600000001,1980s
300046,Donald Whiteside,Northern Illinois,Undrafted,28.0,177.8,72.57472,Undrafted
300047,Donnie Boyce,Colorado,1995,23.0,195.58,88.904032,1990s
300048,Donny Marshall,Connecticut,1995,24.0,200.66,104.32616,1990s
300049,Dontonio Wingfield,Cincinnati,1994,23.0,203.2,116.119552,1990s
300050,Donyell Marshall,Connecticut,1994,24.0,205.74,104.32616,1990s
300051,Doug Christie,Pepperdine,1992,27.0,198.12,92.98635999999999,1990s
300052,Dikembe Mutombo,Georgetown,1991,31.0,218.44,113.398,1990s
300053,Dell Curry,Virginia Tech,1986,33.0,195.58,92.98635999999999,1980s
300054,Felton Spencer,Louisville,1990,29.0,213.36,127.00576000000001,1990s
300055,Frankie King,Western Carolina,1995,25.0,185.42,83.91452,1990s
300056,Horacio Llamas,Grand Canyon,Undrafted,23.0,210.82,129.27372,Undrafted
300057,Hot Rod Williams,Tulane,1985,34.0,210.82,111.13004,1980s
300058,Howard Eisley,Boston College,1994,24.0,187.96,80.28578399999998,1990s
300059,Hubert Davis,North Carolina,1992,27.0,195.58,83.007336,1990s
300060,Ike Austin,Arizona State,1991,27.0,208.28,122.46983999999999,1990s
300061,Isaiah Rider,Nevada-Las Vegas,1993,26.0,195.58,97.52228000000001,1990s
300062,Ivano Newbill,Georgia Tech,1994,26.0,208.28,111.13004,1990s
300063,Jack Haley,UCLA,1987,33.0,208.28,109.769264,1980s
300064,Jalen Rose,Michigan,1994,24.0,203.2,95.25432,1990s
300065,Jamal Mashburn,Kentucky,1993,24.0,203.2,113.398,1990s
300066,James Robinson,Alabama,1993,26.0,187.96,81.64656,1990s
300067,James Scott,St. John's (NY),Undrafted,25.0,198.12,81.64656,Undrafted
300068,Jamie Feick,Michigan State,1996,22.0,203.2,115.66596000000001,1990s
300069,Jamie Watson,South Carolina,1994,25.0,200.66,86.18248,1990s
300070,Jaren Jackson,Georgetown,Undrafted,29.0,198.12,95.25432,Undrafted
300071,Jason Caffey,Alabama,1995,24.0,203.2,116.119552,1990s
300072,Jason Kidd,California,1994,24.0,193.04,94.34713599999999,1990s
300073,Jason Sasser,Texas Tech,1996,23.0,200.66,102.0582,1990s
300074,Jayson Williams,St. John's (NY),1990,29.0,205.74,108.86208,1990s
300075,Jeff Grayer,Iowa State,1988,31.0,195.58,95.25432,1980s
300076,Jeff Hornacek,Iowa State,1986,34.0,193.04,86.18248,1980s
300077,Jeff McInnis,North Carolina,1996,22.0,193.04,86.18248,1990s
300078,Jermaine O'Neal,None,1996,18.0,210.82,102.511792,1990s
300079,Horace Grant,Clemson,1987,31.0,208.28,111.13004,1980s
300080,Hersey Hawkins,Bradley,1988,30.0,190.5,86.18248,1980s
300081,Herb Williams,Ohio State,1981,39.0,210.82,117.93392,1980s
300082,Henry James,St. Mary's (TX),Undrafted,31.0,203.2,99.79024,Undrafted
300083,Fred Roberts,Brigham Young,1982,36.0,208.28,98.88305600000001,1980s
300084,Gary Grant,Michigan,1988,32.0,190.5,83.91452,1980s
300085,Gary Payton,Oregon State,1990,28.0,193.04,86.18248,1990s
300086,Gary Trent,Ohio,1995,22.0,203.2,113.398,1990s
300087,Gaylon Nickerson,Northwestern Oklahoma,1994,28.0,190.5,86.18248,1990s
300088,George Lynch,North Carolina,1993,26.0,203.2,103.418976,1990s
300089,George McCloud,Florida State,1989,30.0,203.2,102.0582,1980s
300090,George Zidek,UCLA,1995,23.0,213.36,119.74828799999999,1990s
300091,Gerald Wilkins,Tennessee-Chattanooga,1985,33.0,198.12,102.0582,1980s
300092,Gheorghe Muresan,None,1993,26.0,231.14,137.438376,1990s
300093,Glen Rice,Michigan,1989,30.0,203.2,99.79024,1980s
300094,Frank Brickowski,Penn State,1981,37.0,205.74,108.86208,1980s
300095,Glenn Robinson,Purdue,1994,24.0,200.66,106.59411999999999,1990s
300096,Grant Long,Eastern Michigan,1988,31.0,205.74,112.490816,1980s
300097,Greg Anderson,Houston,1987,33.0,208.28,113.398,1980s
300098,Greg Anthony,Nevada-Las Vegas,1991,29.0,185.42,81.64656,1990s
300099,Greg Dreiling,Kansas,1986,33.0,215.9,120.20188,1980s
300100,Greg Foster,Texas-El Paso,1990,28.0,210.82,113.398,1990s
300101,Greg Graham,Indiana,1993,26.0,193.04,82.553744,1990s
300102,Greg Minor,Louisville,1994,25.0,198.12,95.25432,1990s
300103,Greg Ostertag,Kansas,1995,24.0,218.44,127.00576000000001,1990s
300104,Hakeem Olajuwon,Houston,1984,34.0,213.36,115.66596000000001,1980s
300105,Harvey Grant,Oklahoma,1988,31.0,205.74,102.0582,1980s
300106,Haywoode Workman,Oral Roberts,1989,31.0,187.96,81.64656,1980s
300107,Grant Hill,Duke,1994,24.0,203.2,102.0582,1990s
300108,Dee Brown,Jacksonville,1990,28.0,187.96,87.089664,1990s
300109,Dean Garrett,Indiana,1988,30.0,210.82,113.398,1980s
300110,David Wood,Nevada-Reno,Undrafted,32.0,205.74,104.32616,Undrafted
300111,Ashraf Amaya,Southern Illinois,Undrafted,25.0,203.2,104.32616,Undrafted
300112,Avery Johnson,Southern,Undrafted,32.0,180.34,81.64656,Undrafted
300113,B.J. Armstrong,Iowa,1989,29.0,187.96,79.3786,1980s
300114,Ben Davis,Arizona,1996,24.0,205.74,108.86208,1990s
300115,Ben Wallace,Virginia Union,Undrafted,22.0,205.74,108.86208,Undrafted
300116,Benoit Benjamin,Creighton,1985,32.0,213.36,113.398,1980s
300117,Bill Wennington,St. John's (NY),1985,34.0,213.36,111.13004,1980s
300118,Billy Owens,Syracuse,1991,28.0,205.74,102.0582,1990s
300119,Bimbo Coles,Virginia Tech,1990,29.0,187.96,82.553744,1990s
300120,Bison Dele,Arizona,1991,28.0,210.82,117.93392,1990s
300121,Blue Edwards,East Carolina,1989,31.0,193.04,103.418976,1980s
300122,Bo Outlaw,Houston,Undrafted,26.0,203.2,95.25432,Undrafted
300123,Bob Sura,Florida State,1995,24.0,195.58,90.7184,1990s
300124,Bobby Hurley,Duke,1993,26.0,182.88,74.84268,1990s
300125,Bobby Phills,Southern,1991,27.0,195.58,99.79024,1990s
300126,Brad Lohaus,Iowa,1987,32.0,210.82,104.32616,1980s
300127,Brent Barry,Oregon State,1995,25.0,198.12,88.45044,1990s
300128,Brent Price,Oklahoma,1992,28.0,185.42,83.91452,1990s
300129,Brent Scott,Rice,Undrafted,26.0,208.28,113.398,Undrafted
300130,Brett Szabo,Augustana (SD),Undrafted,29.0,210.82,104.32616,Undrafted
300131,Brian Evans,Indiana,1996,23.0,203.2,99.79024,1990s
300132,Brian Grant,Xavier,1994,25.0,205.74,115.212368,1990s
300133,Brian Shaw,California-Santa Barbara,1988,31.0,198.12,90.7184,1980s
300134,Arvydas Sabonis,None,1986,32.0,220.98,132.448864,1980s
300135,Armen Gilliam,Nevada-Las Vegas,1987,33.0,205.74,117.93392,1980s
300136,Antonio McDyess,Alabama,1995,22.0,205.74,99.79024,1990s
300137,Antonio Lang,Duke,1994,25.0,203.2,104.32616,1990s
300138,A.C. Green,Oregon State,1985,33.0,205.74,102.0582,1980s
300139,Aaron McKie,Temple,1994,24.0,195.58,94.800728,1990s
300140,Aaron Williams,Xavier,Undrafted,25.0,205.74,102.0582,Undrafted
300141,Acie Earl,Iowa,1993,27.0,210.82,108.86208,1990s
300142,Adam Keefe,Stanford,1992,27.0,205.74,109.315672,1990s
300143,Adrian Caldwell,Lamar,Undrafted,30.0,203.2,120.20188,Undrafted
300144,Alan Henderson,Indiana,1995,24.0,205.74,106.59411999999999,1990s
300145,Aleksandar Djordjevic,None,Undrafted,29.0,187.96,89.811216,Undrafted
300146,Allan Houston,Tennessee,1993,26.0,198.12,90.7184,1990s
300147,Allen Iverson,Georgetown,1996,22.0,182.88,74.84268,1990s
300148,Alonzo Mourning,Georgetown,1992,27.0,208.28,118.38751200000002,1990s
300149,Brooks Thompson,Oklahoma State,1994,26.0,193.04,87.543256,1990s
300150,Alton Lister,Arizona State,1981,38.0,213.36,111.13004,1980s
300151,Andrew DeClercq,Florida,1995,24.0,208.28,104.32616,1990s
300152,Andrew Lang,Arkansas,1988,31.0,210.82,124.7378,1980s
300153,Anfernee Hardaway,Memphis,1993,25.0,200.66,97.52228000000001,1990s
300154,Anthony Goldwire,Houston,1994,25.0,187.96,82.553744,1990s
300155,Anthony Mason,Tennessee State,1988,30.0,203.2,113.398,1980s
300156,Anthony Miller,Michigan State,1994,25.0,205.74,115.66596000000001,1990s
300157,Anthony Peeler,Missouri,1992,27.0,193.04,94.34713599999999,1990s
300158,Antoine Carr,Wichita State,1983,35.0,205.74,115.66596000000001,1980s
300159,Antoine Walker,Kentucky,1996,20.0,205.74,101.604608,1990s
300160,Antonio Davis,Texas-El Paso,1990,28.0,205.74,104.32616,1990s
300161,Antonio Harvey,Pfeiffer,Undrafted,26.0,210.82,102.0582,Undrafted
300162,Amal McCaskill,Marquette,1996,23.0,210.82,106.59411999999999,1990s
300163,Bruce Bowen,Cal State-Fullerton,Undrafted,26.0,200.66,90.7184,Undrafted
300164,Bryant Reeves,Oklahoma State,1995,24.0,213.36,124.7378,1990s
300165,Bryant Stith,Virginia,1992,26.0,195.58,94.34713599999999,1990s
300166,Clifford Robinson,Connecticut,1989,30.0,208.28,102.0582,1980s
300167,Clifford Rozier,Louisville,1994,24.0,210.82,104.32616,1990s
300168,Clyde Drexler,Houston,1983,35.0,200.66,100.697424,1980s
300169,Corie Blount,Cincinnati,1993,28.0,208.28,109.769264,1990s
300170,Corliss Williamson,Arkansas,1995,23.0,200.66,111.13004,1990s
300171,Cory Alexander,Virginia,1995,24.0,185.42,86.18248,1990s
300172,Craig Ehlo,Washington State,1983,35.0,198.12,81.64656,1980s
300173,Cuonzo Martin,Purdue,1995,25.0,195.58,96.615096,1990s
300174,Dale Davis,Clemson,1991,28.0,210.82,104.32616,1990s
300175,Dale Ellis,Tennessee,1983,36.0,200.66,97.52228000000001,1980s
300176,Damon Stoudamire,Arizona,1995,23.0,177.8,77.56423199999999,1990s
300177,Clar. Weatherspoon,Southern Mississippi,1992,26.0,200.66,108.86208,1990s
300178,Dan Majerle,Central Michigan,1988,31.0,198.12,99.79024,1980s
300179,Dana Barros,Boston College,1989,30.0,180.34,73.935496,1980s
300180,Danny Ferry,Duke,1989,30.0,208.28,106.59411999999999,1980s
300181,Danny Manning,Kansas,1988,31.0,208.28,106.140528,1980s
300182,Darrell Armstrong,Fayetteville State,Undrafted,29.0,185.42,81.64656,Undrafted
300183,Darrick Martin,UCLA,Undrafted,26.0,180.34,77.11064,Undrafted
300184,Darrin Hancock,Kansas,1994,25.0,200.66,92.98635999999999,1990s
300185,Darvin Ham,Texas Tech,Undrafted,23.0,200.66,99.79024,Undrafted
300186,David Robinson,Navy,1987,31.0,215.9,106.59411999999999,1980s
300187,David Vaughn,Memphis,1995,24.0,205.74,108.86208,1990s
300188,David Wesley,Baylor,Undrafted,26.0,185.42,89.811216,Undrafted
300189,David Wingate,Georgetown,1986,33.0,195.58,83.91452,1980s
300190,Dan Schayes,Syracuse,1981,38.0,210.82,117.93392,1980s
300191,Jerome Allen,Pennsylvania,1995,24.0,193.04,83.46092800000001,1990s
300192,Chucky Brown,North Carolina State,1989,29.0,203.2,97.52228000000001,1980s
300193,Chris Whitney,Clemson,1993,25.0,182.88,77.11064,1990s
300194,Bryon Russell,Long Beach State,1993,26.0,200.66,102.0582,1990s
300195,Buck Williams,Maryland,1981,37.0,203.2,102.0582,1980s
300196,Byron Scott,Arizona State,1983,36.0,193.04,92.98635999999999,1980s
300197,Calbert Cheaney,Indiana,1993,25.0,200.66,97.52228000000001,1990s
300198,Carl Herrera,Houston,1990,30.0,205.74,102.0582,1990s
300199,Carl Thomas,Eastern Michigan,Undrafted,27.0,193.04,79.3786,Undrafted
300200,Carlos Rogers,Tennessee State,1994,26.0,210.82,99.79024,1990s
300201,Cedric Ceballos,Cal State-Fullerton,1990,27.0,200.66,102.0582,1990s
300202,Charles Barkley,Auburn,1984,34.0,198.12,114.30518400000001,1980s
300203,Charles Jones,Albany State (GA),1979,40.0,205.74,97.52228000000001,1970s
300204,Charles Oakley,Virginia Union,1985,33.0,205.74,111.13004,1980s
300205,Christian Laettner,Duke,1992,27.0,210.82,111.13004,1990s
300206,Charles Smith,Pittsburgh,1988,31.0,208.28,110.676448,1980s
300207,Cherokee Parks,Duke,1995,24.0,210.82,108.86208,1990s
300208,Chris Carr,Southern Illinois,1995,23.0,198.12,99.79024,1990s
300209,Chris Childs,Boise State,Undrafted,29.0,190.5,88.45044,Undrafted
300210,Chris Dudley,Yale,1987,32.0,210.82,108.86208,1980s
300211,Chris Gatling,Old Dominion,1991,29.0,208.28,104.32616,1990s
300212,Chris Jent,Ohio State,Undrafted,27.0,200.66,99.79024,Undrafted
300213,Chris Mills,Arizona,1993,27.0,200.66,97.975872,1990s
300214,Chris Morris,Auburn,1988,31.0,203.2,99.79024,1980s
300215,Chris Mullin,St. John's (NY),1985,33.0,200.66,97.52228000000001,1980s
300216,Chris Robinson,Western Kentucky,1996,23.0,195.58,90.7184,1990s
300217,Chris Webber,Michigan,1993,24.0,208.28,111.13004,1990s
300218,Charlie Ward,Florida State,1994,26.0,187.96,86.18248,1990s
300219,Jerome Kersey,Longwood,1984,35.0,200.66,108.86208,1980s
300220,Fred Hoiberg,Iowa State,1995,24.0,193.04,92.079176,1990s
300221,Jerry Stackhouse,North Carolina,1995,22.0,198.12,98.88305600000001,1990s
300222,Rumeal Robinson,Michigan,1990,30.0,187.96,88.45044,1990s
300223,Sam Cassell,Florida State,1993,27.0,190.5,83.91452,1990s
300224,Sam Mack,Houston,Undrafted,27.0,200.66,99.79024,Undrafted
300225,Sam Mitchell,Mercer,1985,33.0,200.66,97.52228000000001,1980s
300226,Sam Perkins,North Carolina,1984,36.0,205.74,115.66596000000001,1980s
300227,Samaki Walker,Louisville,1996,21.0,205.74,108.86208,1990s
300228,Sarunas Marciulionis,None,1987,33.0,195.58,90.7184,1980s
300229,Sasha Danilovic,None,1992,27.0,198.12,90.7184,1990s
300230,Scott Brooks,California-Irvine,Undrafted,31.0,180.34,74.84268,Undrafted
300231,Scott Burrell,Connecticut,1993,26.0,200.66,102.511792,1990s
300232,Scott Williams,North Carolina,Undrafted,29.0,208.28,104.32616,Undrafted
300233,Ruben Nembhard,Weber State,Undrafted,25.0,190.5,94.34713599999999,Undrafted
300234,Scottie Pippen,Central Arkansas,1987,31.0,200.66,103.418976,1980s
300235,Sean Rooks,Arizona,1992,27.0,208.28,117.93392,1990s
300236,Sedale Threatt,West Virginia Tech,1983,35.0,187.96,83.91452,1980s
300237,Shandon Anderson,Georgia,1996,23.0,198.12,94.34713599999999,1990s
300238,Shane Heal,None,Undrafted,26.0,182.88,81.64656,Undrafted
300239,Shaquille O'Neal,Louisiana State,1992,25.0,215.9,136.0776,1990s
300240,Shareef Abdur-Rahim,California,1996,20.0,205.74,104.32616,1990s
300241,Sharone Wright,Clemson,1994,24.0,210.82,117.93392,1990s
300242,Shawn Bradley,Brigham Young,1993,25.0,228.6,112.490816,1990s
300243,Shawn Kemp,Trinity Valley Community College,1989,27.0,208.28,116.119552,1980s
300244,Jerome Williams,Georgetown,1996,24.0,205.74,93.439952,1990s
300245,Shawnelle Scott,St. John's (NY),1994,25.0,210.82,113.398,1990s
300246,Sean Elliott,Arizona,1989,29.0,203.2,99.79024,1980s
300247,Sherman Douglas,Syracuse,1989,30.0,185.42,88.45044,1980s
300248,Roy Rogers,Alabama,1996,23.0,208.28,106.59411999999999,1990s
300249,Ron Harper,Miami (OH),1986,33.0,198.12,97.975872,1980s
300250,Randolph Childress,Wake Forest,1995,24.0,187.96,85.275296,1990s
300251,Randy Brown,New Mexico State,1991,29.0,187.96,86.18248,1990s
300252,Randy Livingston,Louisiana State,1996,22.0,193.04,94.800728,1990s
300253,Rasheed Wallace,North Carolina,1995,22.0,210.82,102.0582,1990s
300254,Ray Allen,Connecticut,1996,21.0,195.58,92.98635999999999,1990s
300255,Ray Owes,Arizona,Undrafted,24.0,205.74,101.604608,Undrafted
300256,Reggie Geary,Arizona,1996,23.0,187.96,84.821704,1990s
300257,Reggie Jordan,New Mexico State,Undrafted,29.0,193.04,88.45044,Undrafted
300258,Reggie Miller,UCLA,1987,31.0,200.66,83.91452,1980s
300259,Reggie Slater,Wyoming,Undrafted,26.0,200.66,97.52228000000001,Undrafted
300260,Reggie Williams,Georgetown,1987,33.0,201.0,86.0,1980s
300261,Rony Seikaly,Syracuse,1988,32.0,210.82,114.758776,1980s
300262,Rex Chapman,Kentucky,1988,29.0,193.04,88.45044,1980s
300263,Richard Manning,Washington,1993,27.0,210.82,111.13004,1990s
300264,Rick Fox,North Carolina,1991,27.0,200.66,112.94440800000001,1990s
300265,Rick Mahorn,Hampton,1980,38.0,208.28,117.93392,1980s
300266,Ricky Pierce,Rice,1982,37.0,193.04,97.52228000000001,1980s
300267,Rik Smits,Marist,1988,30.0,223.52,120.20188,1980s
300268,Robert Horry,Alabama,1992,26.0,208.28,99.79024,1990s
300269,Robert Pack,Southern California,Undrafted,28.0,187.96,86.18248,Undrafted
300270,Robert Parish,Centenary (LA),1976,43.0,215.9,110.676448,1970s
300271,Robert Werdann,St. John's (NY),1992,26.0,210.82,113.398,1990s
300272,Rod Strickland,DePaul,1988,30.0,190.5,83.91452,1980s
300273,Rodney Rogers,Wake Forest,1993,26.0,200.66,115.66596000000001,1990s
300274,Rex Walters,Kansas,1993,27.0,193.04,86.18248,1990s
300275,Rafael Addison,Syracuse,1986,32.0,203.2,109.315672,1980s
300276,Stacey Augmon,Nevada-Las Vegas,1991,28.0,203.2,92.98635999999999,1990s
300277,Stanley Roberts,Louisiana State,1991,27.0,213.36,131.54168,1990s
300278,Tracy Moore,Tulsa,Undrafted,31.0,193.04,90.7184,Undrafted
300279,Tracy Murray,UCLA,1992,25.0,200.66,103.418976,1990s
300280,Travis Best,Georgia Tech,1995,24.0,180.34,82.553744,1990s
300281,Travis Knight,Connecticut,1996,22.0,213.36,106.59411999999999,1990s
300282,Tyrone Corbin,DePaul,1985,34.0,198.12,102.0582,1980s
300283,Tyrone Hill,Xavier,1990,29.0,205.74,111.13004,1990s
300284,Tyus Edney,UCLA,1995,24.0,177.8,68.945984,1990s
300285,Vernon Maxwell,Florida,1988,31.0,193.04,86.18248,1980s
300286,Vin Baker,Hartford,1993,25.0,210.82,111.13004,1990s
300287,Vincent Askew,Memphis,1987,31.0,198.12,106.59411999999999,1980s
300288,Vinny Del Negro,North Carolina State,1988,30.0,193.04,90.7184,1980s
300289,Tony Smith,Marquette,1990,29.0,193.04,92.98635999999999,1990s
300290,Vitaly Potapenko,Wright State,1996,22.0,208.28,127.00576000000001,1990s
300291,Voshon Lenard,Minnesota,1994,24.0,193.04,92.98635999999999,1990s
300292,Walt Williams,Maryland,1992,27.0,203.2,104.32616,1990s
300293,Walter McCarty,Kentucky,1996,23.0,208.28,104.32616,1990s
300294,Wayman Tisdale,Oklahoma,1985,33.0,205.74,117.93392,1980s
300295,Wesley Person,Auburn,1994,26.0,198.12,88.45044,1990s
300296,Will Perdue,Vanderbilt,1988,31.0,213.36,108.86208,1980s
300297,Willie Anderson,Georgia,1988,30.0,203.2,90.7184,1980s
300298,Willie Burton,Minnesota,1990,29.0,203.2,95.25432,1990s
300299,Xavier McDaniel,Wichita State,1985,34.0,200.66,98.88305600000001,1980s
300300,Yinka Dare,George Washington,1994,24.0,213.36,120.20188,1990s
300301,Zan Tabak,None,1991,27.0,213.36,111.13004,1990s
300302,Vlade Divac,None,1989,29.0,215.9,117.93392,1980s
300303,Stacey King,Oklahoma,1989,30.0,210.82,113.398,1980s
300304,Tony Massenburg,Maryland,1990,29.0,205.74,113.398,1990s
300305,Tony Delk,Kentucky,1996,23.0,187.96,85.728888,1990s
300306,Stephen Howard,DePaul,Undrafted,26.0,205.74,111.13004,Undrafted
300307,Stephon Marbury,Georgia Tech,1996,20.0,187.96,81.64656,1990s
300308,Steve Hamer,Tennessee,1996,23.0,213.36,111.13004,1990s
300309,Steve Kerr,Arizona,1988,31.0,190.5,81.64656,1980s
300310,Steve Nash,Santa Clara,1996,23.0,190.5,88.45044,1990s
300311,Steve Scheffler,Purdue,1990,29.0,205.74,113.398,1990s
300312,Steven Smith,Michigan State,1991,28.0,203.2,97.52228000000001,1990s
300313,Stevin Smith,Arizona State,Undrafted,25.0,187.96,94.34713599999999,Undrafted
300314,Stojko Vrankovic,None,Undrafted,33.0,218.44,117.93392,Undrafted
300315,Terrell Brandon,Oregon,1991,27.0,180.34,81.64656,1990s
300316,Terry Cummings,DePaul,1982,36.0,205.74,113.398,1980s
300317,Tony Dumas,Missouri-Kansas City,1994,24.0,198.12,86.18248,1990s
300318,Terry Dehere,Seton Hall,1993,25.0,193.04,86.18248,1990s
300319,Terry Porter,Wisconsin-Stevens Point,1985,34.0,190.5,88.45044,1980s
300320,Theo Ratliff,Wyoming,1995,24.0,208.28,102.0582,1990s
300321,Tim Hardaway,Texas-El Paso,1989,30.0,182.88,88.45044,1980s
300322,Tim Kempton,Notre Dame,1986,33.0,208.28,111.13004,1980s
300323,Tim Legler,La Salle,Undrafted,30.0,193.04,90.7184,Undrafted
300324,Todd Day,Arkansas,1992,27.0,198.12,85.275296,1990s
300325,Todd Fuller,North Carolina State,1996,22.0,210.82,115.66596000000001,1990s
300326,Tom Chambers,Utah,1981,38.0,208.28,99.79024,1980s
300327,Tom Gugliotta,North Carolina State,1992,27.0,208.28,108.86208,1990s
300328,Tom Hammonds,Georgia Tech,1989,30.0,205.74,102.0582,1980s
300329,Toni Kukoc,None,1990,28.0,210.82,105.23334399999999,1990s
300330,Terry Mills,Michigan,1990,29.0,208.28,113.398,1990s
300331,Priest Lauderdale,Central State (OH),1996,23.0,223.52,155.582056,1990s
300332,Shawn Respert,Michigan State,1995,25.0,187.96,83.91452,1990s
300333,Pooh Richardson,UCLA,1989,31.0,185.42,81.64656,1980s
300334,Kevin Duckworth,Eastern Illinois,1986,33.0,213.36,136.0776,1980s
300335,Kevin Edwards,DePaul,1988,31.0,190.5,95.25432,1980s
300336,Kevin Gamble,Iowa,1987,31.0,195.58,95.25432,1980s
300337,Kevin Garnett,None,1995,21.0,210.82,99.79024,1990s
300338,Kevin Johnson,California,1987,31.0,185.42,86.18248,1980s
300339,Kevin Salvadori,North Carolina,Undrafted,26.0,213.36,104.779752,Undrafted
300340,Kevin Willis,Michigan State,1984,34.0,213.36,111.13004,1980s
300341,Khalid Reeves,Arizona,1994,24.0,190.5,91.171992,1990s
300342,Kobe Bryant,None,1996,18.0,200.66,90.7184,1990s
300343,Kurt Thomas,Texas Christian,1995,24.0,205.74,106.59411999999999,1990s
300344,LaPhonso Ellis,Notre Dame,1992,27.0,203.2,108.86208,1990s
300345,LaSalle Thompson,Texas,1982,36.0,208.28,111.13004,1980s
300346,Lamond Murray,California,1994,24.0,200.66,107.047712,1990s
300347,Larry Johnson,Nevada-Las Vegas,1991,28.0,200.66,119.294696,1990s
300348,Larry Krystkowiak,Montana,1986,32.0,205.74,99.79024,1980s
300349,Larry Stewart,Coppin State,Undrafted,28.0,203.2,104.32616,Undrafted
300350,Latrell Sprewell,Alabama,1992,26.0,195.58,86.18248,1990s
300351,Lawrence Moten,Syracuse,1995,25.0,195.58,86.18248,1990s
300352,Lee Mayberry,Arkansas,1992,27.0,185.42,81.64656,1990s
300353,Lindsey Hunter,Jackson State,1993,26.0,187.96,88.45044,1990s
300354,Lionel Simmons,La Salle,1990,28.0,200.66,95.25432,1990s
300355,Litterial Green,Georgia,1992,27.0,185.42,83.91452,1990s
300356,Lloyd Daniels,Mt. San Antonio,Undrafted,29.0,200.66,92.98635999999999,Undrafted
300357,Kerry Kittles,Villanova,1996,23.0,195.58,81.19296800000001,1990s
300358,Kenny Smith,North Carolina,1987,32.0,190.5,77.11064,1980s
300359,Kenny Anderson,Georgia Tech,1991,26.0,185.42,76.203456,1990s
300360,Kendall Gill,Illinois,1990,29.0,195.58,97.975872,1990s
300361,Jim Jackson,Ohio State,1992,26.0,198.12,97.52228000000001,1990s
300362,Popeye Jones,Murray State,1992,27.0,203.2,113.398,1990s
